Year	Candidate	College	BMAT_Section_1	BMAT_Section_2	Offer	BMAT_all	Candidate_ID
2017	100793	Christ's	3.3	3.2	FALSE	6.5	783
2018	100796	King's	5.1	4.5	FALSE	9.6	784
2018	100797	Downing	4.4	4.2	FALSE	8.600000000000001	785
2018	100798	Gonville and Caius	5.6	5.4	FALSE	11	786
2018	100799	Emmanuel	5.6	5.4	TRUE	11	787
2018	100800	Emmanuel	5.9	5.4	FALSE	11.3	788
2018	100801	King's	5.9	5.4	TRUE	11.3	789
2018	100802	Downing	4.4	4.5	FALSE	8.9	790
2018	100803	Trinity Hall	5.4	5.9	TRUE	11.3	791
2018	100804	Sidney Sussex	4.6	4.7	FALSE	9.3	792
2018	100805	Downing	6.4	6.8	TRUE	13.2	793
2018	100806	Gonville and Caius	6.7	6.8	TRUE	13.5	794
2018	100807	Newnham	4.4	4.9	FALSE	9.3	795
2018	100808	Robinson	5.9	5.2	FALSE	11.100000000000001	796
2018	100809	Selwyn	4.4	5.6	FALSE	10	797
2018	100810	St John's	5.9	4.9	FALSE	10.8	798
2018	100811	St Catharine's	5.1	4.9	TRUE	10	799
2018	100812	Downing	4.6	6.5	TRUE	11.1	800
2018	100813	Clare	5.1	6.2	TRUE	11.3	801
2018	100814	Corpus Christi	5.6	5.6	FALSE	11.2	802
2018	100815	St John's	5.1	5.2	FALSE	10.3	803
2018	100816	Churchill	5.1	3.7	FALSE	8.8	804
2018	100817	Corpus Christi	5.9	5.2	TRUE	11.100000000000001	805
2018	100818	Queens'	3.9	4.2	FALSE	8.1	806
2018	100819	Girton	4.9	4.5	FALSE	9.4	807
2018	100820	Jesus	5.6	4.9	FALSE	10.5	808
2018	100821	Fitzwilliam	4.4	3.7	FALSE	8.100000000000001	809
2018	100822	Fitzwilliam	5.6	7.7	TRUE	13.3	810
2018	100823	Christ's	4.9	5.2	FALSE	10.100000000000001	811
2018	100824	Downing	6.4	6.8	TRUE	13.2	812
2018	100825	Gonville and Caius	5.9	5.9	TRUE	11.8	813
2018	100826	Gonville and Caius	6.4	6.5	TRUE	12.9	814
2018	100827	Downing	4.1	4.7	FALSE	8.8	815
2018	100828	Emmanuel	3.6	4.5	FALSE	8.1	816
2018	100829	Downing	4.4	4	FALSE	8.4	817
2018	100831	King's	3.9	4.9	FALSE	8.8	818
2018	100832	Peterhouse	5.1	4.7	TRUE	9.8	819
2018	100833	Christ's	4.9	6.2	FALSE	11.100000000000001	820
2018	100834	St John's	5.1	5.9	FALSE	11	821
2018	100835	Trinity	5.4	4.9	FALSE	10.3	822
2018	100836	Peterhouse	4.6	5.2	FALSE	9.8	823
2018	100837	St John's	4.4	4.5	FALSE	8.9	824
2018	100838	St John's	5.1	6.2	FALSE	11.3	825
2018	100839	Downing	3.9	4.5	FALSE	8.4	826
2018	100840	Churchill	4.9	3.5	FALSE	8.4	827
2018	100841	Pembroke	6.1	4.7	FALSE	10.8	828
2018	100842	Gonville and Caius	7.6	6.2	TRUE	13.8	829
2018	100843	Clare	6.4	7.2	TRUE	13.600000000000001	830
2018	100844	St Catharine's	3.6	4.2	FALSE	7.800000000000001	831
2018	100845	Murray Edwards	6.1	4.2	FALSE	10.3	832
2018	100846	Queens'	5.4	5.9	TRUE	11.3	833
2018	100847	Jesus	4.1	4.2	FALSE	8.3	834
2018	100848	Queens'	5.6	6.8	TRUE	12.399999999999999	835
2018	100849	Gonville and Caius	5.9	7.7	TRUE	13.600000000000001	836
2018	100850	Gonville and Caius	4.9	5.6	FALSE	10.5	837
2018	100851	St Catharine's	6.4	5.9	FALSE	12.3	838
2018	100852	Queens'	3.4	4.5	FALSE	7.9	839
2018	100853	St John's	4.6	4.7	FALSE	9.3	840
2018	100854	St John's	5.4	4.7	FALSE	10.100000000000001	841
2018	100855	Downing	6.1	5.9	TRUE	12	842
2018	100856	Magdalene	5.1	3.2	FALSE	8.3	843
2018	100857	Sidney Sussex	5.1	5.9	TRUE	11	844
2018	100858	Gonville and Caius	4.4	5.4	FALSE	9.8	845
2018	100859	Jesus	6.1	6.2	FALSE	12.3	846
2018	100860	Peterhouse	5.4	4.9	FALSE	10.3	847
2018	100861	Pembroke	5.4	6.8	FALSE	12.2	848
2018	100862	Sidney Sussex	6.7	7.7	TRUE	14.4	849
2018	100863	Jesus	6.1	4.9	FALSE	11	850
2018	100864	Downing	4.9	4.9	FALSE	9.8	851
2018	100865	Newnham	5.4	4.2	FALSE	9.600000000000001	852
2018	100866	Pembroke	5.4	6.2	TRUE	11.600000000000001	853
2018	100867	King's	4.6	5.2	FALSE	9.8	854
2018	100868	Peterhouse	6.7	5.6	TRUE	12.3	855
2018	100869	Emmanuel	4.9	4.7	FALSE	9.600000000000001	856
2018	100870	Murray Edwards	6.4	5.9	TRUE	12.3	857
2018	100871	Churchill	4.6	6.2	FALSE	10.8	858
2018	100872	King's	5.4	5.4	TRUE	10.8	859
2018	100873	Newnham	4.9	5.2	FALSE	10.100000000000001	860
2018	100874	Trinity	4.6	4.9	TRUE	9.5	861
2018	100875	Jesus	6.4	4.9	FALSE	11.3	862
2018	100876	Robinson	3.6	4	FALSE	7.6	863
2018	100877	Robinson	4.6	4.7	FALSE	9.3	864
2018	100878	Clare	4.6	5.4	FALSE	10	865
2018	100879	Queens'	5.1	5.4	TRUE	10.5	866
2018	100880	Murray Edwards	5.1	5.4	FALSE	10.5	867
2018	100881	Selwyn	5.9	6.5	TRUE	12.4	868
2018	100882	Downing	5.4	5.2	FALSE	10.600000000000001	869
2018	100883	King's	5.4	4.2	FALSE	9.600000000000001	870
2018	100884	St John's	5.4	4.7	FALSE	10.100000000000001	871
2018	100885	Emmanuel	6.1	5.9	TRUE	12	872
2018	100886	Trinity	5.1	6.5	TRUE	11.6	873
2018	100887	Downing	4.6	4	FALSE	8.6	874
2018	100888	St John's	5.4	4	FALSE	9.4	875
2018	100889	Jesus	6.4	6.2	TRUE	12.600000000000001	876
2018	100890	Selwyn	5.1	4.7	TRUE	9.8	877
2018	100891	Pembroke	5.1	5.9	FALSE	11	878
2018	100892	Robinson	4.6	5.2	FALSE	9.8	879
2018	100893	Trinity Hall	7.6	5.6	TRUE	13.2	880
2018	100894	Clare	4.9	4.7	FALSE	9.600000000000001	881
2018	100895	Emmanuel	5.4	4.9	TRUE	10.3	882
2018	100896	Gonville and Caius	5.6	5.6	TRUE	11.2	883
2018	100897	Jesus	5.6	4.7	TRUE	10.3	884
2018	100898	Trinity	5.1	4.5	FALSE	9.6	885
2018	100899	Emmanuel	3.1	3.5	FALSE	6.6	886
2018	100900	St John's	4.4	4.9	FALSE	9.3	887
2018	100901	Emmanuel	4.6	5.4	TRUE	10	888
2018	100902	Gonville and Caius	5.6	5.6	TRUE	11.2	889
2018	100903	Emmanuel	5.4	5.4	TRUE	10.8	890
2018	100904	St John's	6.4	5.6	TRUE	12	891
2018	100905	St John's	5.4	7.2	TRUE	12.600000000000001	892
2018	100906	Emmanuel	5.6	6.5	TRUE	12.1	893
2018	100907	St Catharine's	5.6	5.2	FALSE	10.8	894
2018	100908	Fitzwilliam	4.9	7.2	TRUE	12.100000000000001	895
2018	100909	Christ's	5.4	4.9	FALSE	10.3	896
2018	100910	Gonville and Caius	6.1	5.9	TRUE	12	897
2018	100911	Jesus	5.9	5.9	TRUE	11.8	898
2018	100912	Selwyn	5.4	5.9	FALSE	11.3	899
2018	100913	St Catharine's	4.4	4.5	FALSE	8.9	900
2018	100914	Trinity Hall	5.6	4.9	FALSE	10.5	901
2018	100915	St Catharine's	5.4	6.2	TRUE	11.600000000000001	902
2018	100916	Pembroke	4.1	5.4	FALSE	9.5	903
2018	100917	Fitzwilliam	5.4	5.9	TRUE	11.3	904
2018	100918	Peterhouse	4.9	4.9	FALSE	9.8	905
2018	100919	Clare	4.9	5.4	TRUE	10.3	906
2018	100920	Peterhouse	4.1	5.2	FALSE	9.3	907
2018	100921	St John's	4.9	3.7	FALSE	8.600000000000001	908
2018	100922	Queens'	5.9	6.8	FALSE	12.7	909
2018	100923	Emmanuel	6.1	4.9	FALSE	11	910
2018	100924	Peterhouse	6.1	4.9	TRUE	11	911
2018	100925	King's	4.4	4.7	FALSE	9.100000000000001	912
2018	100926	St John's	4.4	4.9	FALSE	9.3	913
2018	100927	Pembroke	5.9	5.2	FALSE	11.100000000000001	914
2018	100928	Newnham	4.6	4	FALSE	8.6	915
2018	100929	Queens'	4.4	4.7	FALSE	9.100000000000001	916
2018	100930	Clare	4.6	1.8	FALSE	6.3999999999999995	917
2018	100931	Downing	5.1	4	FALSE	9.1	918
2018	100932	Emmanuel	4.4	4.5	FALSE	8.9	919
2018	100933	Jesus	4.9	5.9	TRUE	10.8	920
2018	100934	St John's	5.6	7.7	TRUE	13.3	921
2018	100935	Pembroke	3.4	4.5	TRUE	7.9	922
2018	100936	Newnham	2.2	4.7	FALSE	6.9	923
2018	100937	Corpus Christi	5.1	5.1	FALSE	10.2	924
2018	100938	King's	5.1	5.4	TRUE	10.5	925
2018	100939	Gonville and Caius	4.1	5.4	FALSE	9.5	926
2018	100940	St John's	5.4	7.2	TRUE	12.600000000000001	927
2018	100941	Downing	5.6	6.2	TRUE	11.8	928
2018	100942	Churchill	6.1	5.6	TRUE	11.7	929
2018	100943	Downing	3.1	4.7	FALSE	7.800000000000001	930
2018	100944	Churchill	4.9	6.5	FALSE	11.4	931
2018	100945	Newnham	4.9	4	FALSE	8.9	932
2018	100946	Gonville and Caius	5.4	5.4	FALSE	10.8	933
2018	100947	Downing	4.7	4.7	TRUE	9.4	934
2018	100948	Emmanuel	4.9	6.2	TRUE	11.100000000000001	935
2018	100949	Corpus Christi	4.4	4.7	FALSE	9.100000000000001	936
2018	100950	Fitzwilliam	5.4	5.6	TRUE	11	937
2018	100951	Emmanuel	4.4	5.6	TRUE	10	938
2018	100952	Selwyn	5.4	6.5	FALSE	11.9	939
2018	100953	King's	5.9	5.4	FALSE	11.3	940
2018	100954	Selwyn	4.9	5.9	TRUE	10.8	941
2018	100955	Emmanuel	4.9	5.4	FALSE	10.3	942
2018	100956	Fitzwilliam	5.4	5.2	FALSE	10.600000000000001	943
2018	100957	Clare	4.1	6.2	FALSE	10.3	944
2018	100958	Emmanuel	5.9	5.9	TRUE	11.8	945
2018	100959	Emmanuel	5.1	5.6	FALSE	10.7	946
2018	100960	King's	4.6	5.6	TRUE	10.2	947
2018	100961	St Catharine's	5.1	4.7	FALSE	9.8	948
2018	100962	Downing	3.9	3.7	FALSE	7.6	949
2018	100963	Downing	4.4	4.7	FALSE	9.100000000000001	950
2018	100964	Selwyn	4.9	5.2	FALSE	10.100000000000001	951
2018	100965	Pembroke	5.4	5.2	FALSE	10.600000000000001	952
2018	100966	St John's	4.9	4.2	FALSE	9.100000000000001	953
2018	100967	Queens'	5.1	5.4	TRUE	10.5	954
2018	100968	Downing	3.9	4	FALSE	7.9	955
2018	100969	St John's	3.4	5.2	FALSE	8.6	956
2018	100970	Robinson	5.4	4.7	FALSE	10.100000000000001	957
2018	100971	Christ's	4.4	4.7	FALSE	9.100000000000001	958
2018	100972	Fitzwilliam	4.9	4.9	FALSE	9.8	959
2018	100973	Clare	5.1	4.9	FALSE	10	960
2018	100974	King's	5.4	2.9	FALSE	8.3	961
2018	100975	Trinity	5.4	6.8	TRUE	12.2	962
2018	100976	King's	5.6	4.5	FALSE	10.1	963
2018	100977	Magdalene	4.6	4.2	FALSE	8.8	964
2018	100978	Peterhouse	5.1	7.2	TRUE	12.3	965
2018	100979	Girton	5.1	4.5	FALSE	9.6	966
2018	100980	Fitzwilliam	6.1	6.2	TRUE	12.3	967
2018	100981	Murray Edwards	5.9	5.6	FALSE	11.5	968
2018	100982	Magdalene	3.9	4.5	FALSE	8.4	969
2018	100983	St John's	6.1	6.8	TRUE	12.899999999999999	970
2018	100984	Clare	5.1	5.6	TRUE	10.7	971
2018	100985	Pembroke	4.6	5.2	TRUE	9.8	972
2018	100986	Selwyn	5.1	6.2	TRUE	11.3	973
2018	100987	Christ's	4.9	5.9	TRUE	10.8	974
2018	100988	Emmanuel	4.4	5.4	FALSE	9.8	975
2018	100989	Jesus	5.6	5.6	TRUE	11.2	976
2018	100990	Downing	4.4	4.7	FALSE	9.100000000000001	977
2018	100991	Corpus Christi	3.9	3.5	FALSE	7.4	978
2018	100992	Newnham	4.4	6.5	TRUE	10.9	979
2018	100993	Emmanuel	4.4	5.9	FALSE	10.3	980
2018	100994	Pembroke	6.7	5.1	TRUE	11.8	981
2018	100995	Emmanuel	3.9	4.2	FALSE	8.1	982
2018	100996	Sidney Sussex	5.9	5.6	TRUE	11.5	983
2018	100997	Emmanuel	5.1	5.4	FALSE	10.5	984
2018	100998	Girton	5.6	5.2	FALSE	10.8	985
2018	100999	Girton	5.6	4.7	FALSE	10.3	986
2018	101000	Pembroke	4.6	5.9	FALSE	10.5	987
2018	101001	Christ's	5.6	5.4	FALSE	11	988
2018	101002	Downing	5.1	6.5	TRUE	11.6	989
2018	101003	St John's	6.1	6.2	TRUE	12.3	990
2018	101004	Corpus Christi	5.1	5.6	FALSE	10.7	991
2018	101005	Trinity	4.9	5.4	FALSE	10.3	992
2018	101006	Girton	5.4	5.4	TRUE	10.8	993
2018	101007	St John's	4.6	5.2	FALSE	9.8	994
2018	101008	St John's	4.4	4.7	FALSE	9.100000000000001	995
2018	101009	Magdalene	4.9	5.2	TRUE	10.100000000000001	996
2018	101010	Jesus	4.1	4.9	FALSE	9	997
2018	101011	St John's	4.6	3.2	FALSE	7.8	998
2018	101012	Downing	5.6	7.2	TRUE	12.8	999
2018	101013	Peterhouse	4.4	4.2	FALSE	8.600000000000001	1000
2018	101014	Peterhouse	4.6	4.2	FALSE	8.8	1001
2018	101015	Queens'	6.7	5.4	TRUE	12.100000000000001	1002
2018	101016	Jesus	7	7.2	TRUE	14.2	1003
2018	101017	Emmanuel	4.9	7.7	TRUE	12.600000000000001	1004
2018	101018	Churchill	6.4	4.2	FALSE	10.600000000000001	1005
2018	101019	Jesus	6.7	6.5	FALSE	13.2	1006
2018	101020	Downing	4.1	5.4	FALSE	9.5	1007
2018	101021	Sidney Sussex	3.4	4.5	FALSE	7.9	1008
2018	101022	Downing	5.4	7.7	TRUE	13.100000000000001	1009
2018	101023	Gonville and Caius	5.1	5.9	TRUE	11	1010
2018	101024	Trinity	5.6	6.2	TRUE	11.8	1011
2018	101025	Trinity	6.1	5.6	TRUE	11.7	1012
2018	101026	St John's	3.6	4	FALSE	7.6	1013
2018	101027	Corpus Christi	6.1	6.2	TRUE	12.3	1014
2018	101028	Emmanuel	8	8.3	TRUE	16.3	1015
2018	101029	Gonville and Caius	5.4	5.4	FALSE	10.8	1016
2018	101030	Downing	4.4	4.5	FALSE	8.9	1017
2018	101031	Christ's	5.6	6.2	TRUE	11.8	1018
2018	101032	Jesus	4.9	6.2	FALSE	11.100000000000001	1019
2018	101033	St Catharine's	6.4	5.9	TRUE	12.3	1020
2018	101034	St John's	5.6	8.3	TRUE	13.9	1021
2018	101035	Christ's	4.6	4.2	FALSE	8.8	1022
2018	101036	Clare	5.9	5.9	TRUE	11.8	1023
2018	101037	Clare	4.1	4.7	FALSE	8.8	1024
2018	101038	St Catharine's	5.9	6.2	TRUE	12.100000000000001	1025
2018	101039	Downing	4.9	4.2	FALSE	9.100000000000001	1026
2018	101040	Gonville and Caius	3.1	4.9	FALSE	8	1027
2018	101041	St John's	4.6	6.5	TRUE	11.1	1028
2018	101043	St Edmund's	5.9	9	TRUE	14.9	1029
2018	101044	Fitzwilliam	5.4	5.6	TRUE	11	1030
2018	101045	Gonville and Caius	4.4	4.2	FALSE	8.600000000000001	1031
2018	101046	King's	4.2	5.6	FALSE	9.8	1032
2018	101047	Gonville and Caius	5.1	4.9	FALSE	10	1033
2018	101048	Girton	6.4	5.1	TRUE	11.5	1034
2018	101049	Fitzwilliam	3.1	3.5	FALSE	6.6	1035
2018	101050	Downing	4.4	4.5	FALSE	8.9	1036
2018	101051	King's	5.9	5.2	FALSE	11.100000000000001	1037
2018	101052	Fitzwilliam	5.1	5.4	FALSE	10.5	1038
2018	101053	Emmanuel	4.9	4.2	FALSE	9.100000000000001	1039
2018	101054	Peterhouse	4.4	3.5	TRUE	7.9	1040
2018	101055	Downing	7	6.8	TRUE	13.8	1041
2018	101056	Gonville and Caius	3.9	4	FALSE	7.9	1042
2018	101057	St Catharine's	4.9	6.5	TRUE	11.4	1043
2018	101058	Fitzwilliam	2.8	3.7	FALSE	6.5	1044
2018	101059	Girton	3.9	5.6	FALSE	9.5	1045
2018	101060	Clare	5.4	5.9	TRUE	11.3	1046
2018	101061	Christ's	3.4	4.4	FALSE	7.800000000000001	1047
2018	101062	Sidney Sussex	3.6	5.2	FALSE	8.8	1048
2018	101063	Gonville and Caius	6.4	5.6	TRUE	12	1049
2018	101064	Jesus	4.2	4.9	FALSE	9.100000000000001	1050
2018	101065	Jesus	4.9	5.9	TRUE	10.8	1051
2018	101066	Robinson	3.9	3.2	FALSE	7.1	1052
2018	101067	St Catharine's	5.6	4.7	FALSE	10.3	1053
2018	101068	St John's	4.4	5.4	FALSE	9.8	1054
2018	101069	Gonville and Caius	4.6	6.2	TRUE	10.8	1055
2018	101070	Christ's	4.4	4.5	FALSE	8.9	1056
2018	101071	St John's	5.9	6.2	TRUE	12.100000000000001	1057
2018	101072	Gonville and Caius	4.9	6.2	TRUE	11.100000000000001	1058
2018	101073	Clare	7	6.5	TRUE	13.5	1059
2018	101074	Emmanuel	5.6	5.2	FALSE	10.8	1060
2018	101075	Jesus	5.4	6.5	FALSE	11.9	1061
2018	101076	Downing	3.6	3.5	FALSE	7.1	1062
2018	101077	Christ's	5.1	4.7	FALSE	9.8	1063
2018	101078	Gonville and Caius	4.1	5.4	FALSE	9.5	1064
2018	101079	Downing	7.3	9	TRUE	16.3	1065
2018	101080	Robinson	4.9	5.6	TRUE	10.5	1066
2018	101081	Gonville and Caius	5.9	4	FALSE	9.9	1067
2018	101082	Emmanuel	5.6	5.6	FALSE	11.2	1068
2018	101083	Downing	4.6	4.9	FALSE	9.5	1069
2018	101084	St John's	5.4	5.9	TRUE	11.3	1070
2018	101085	Peterhouse	5.4	5.6	FALSE	11	1071
2018	101086	Lucy Cavendish	1.9	2.2	FALSE	4.1	1072
2018	101087	Trinity	4.9	5.4	TRUE	10.3	1073
2018	101088	Girton	4.4	4.9	FALSE	9.3	1074
2018	101089	Downing	4.6	5.2	FALSE	9.8	1075
2018	101090	St Catharine's	5.4	5.4	FALSE	10.8	1076
2018	101091	St Catharine's	5.6	5.4	FALSE	11	1077
2018	101092	Gonville and Caius	4.6	5.9	TRUE	10.5	1078
2018	101093	St John's	4.9	4.5	FALSE	9.4	1079
2018	101094	Clare	5.1	4.2	FALSE	9.3	1080
2018	101095	Gonville and Caius	2.5	3.7	FALSE	6.2	1081
2018	101096	Queens'	5.9	6.2	FALSE	12.100000000000001	1082
2018	101097	Trinity	5.9	4.9	TRUE	10.8	1083
2018	101098	St John's	5.6	4.7	TRUE	10.3	1084
2018	101099	Jesus	3.6	4	FALSE	7.6	1085
2018	101100	Jesus	4.4	4.2	FALSE	8.600000000000001	1086
2018	101101	Trinity Hall	4.4	5.4	FALSE	9.8	1087
2018	101102	Girton	4.4	4.5	FALSE	8.9	1088
2018	101103	Homerton	4.6	5.2	FALSE	9.8	1089
2018	101104	Gonville and Caius	4.9	5.2	TRUE	10.100000000000001	1090
2018	101105	King's	5.4	4	FALSE	9.4	1091
2018	101106	Homerton	4.4	4.5	FALSE	8.9	1092
2018	101107	Robinson	3.4	4.7	FALSE	8.1	1093
2018	101108	Newnham	3.9	4.5	FALSE	8.4	1094
2018	101109	King's	6.1	4	FALSE	10.1	1095
2018	101110	Robinson	6.1	5.9	FALSE	12	1096
2018	101111	Churchill	4.1	6.8	TRUE	10.899999999999999	1097
2018	101112	St John's	5.9	5.2	FALSE	11.100000000000001	1098
2018	101113	St John's	3.9	7.2	FALSE	11.1	1099
2018	101114	St John's	4.1	6.8	TRUE	10.899999999999999	1100
2018	101115	St John's	5.1	4.2	FALSE	9.3	1101
2018	101116	St John's	5.1	5.2	FALSE	10.3	1102
2018	101117	Downing	3.9	5.2	FALSE	9.1	1103
2018	101118	Downing	4.9	5.2	TRUE	10.100000000000001	1104
2018	101119	Downing	4.4	4.5	FALSE	8.9	1105
2018	101120	Downing	5.6	5.6	FALSE	11.2	1106
2018	101121	Downing	4.6	5.2	FALSE	9.8	1107
2018	101122	Downing	5.4	5.2	FALSE	10.600000000000001	1108
2018	101123	Emmanuel	5.6	5.6	TRUE	11.2	1109
2018	101124	Emmanuel	5.4	4.5	FALSE	9.9	1110
2018	101125	Emmanuel	4.1	5.4	FALSE	9.5	1111
2018	101126	Emmanuel	4.1	4.5	FALSE	8.6	1112
2018	101127	Emmanuel	4.4	5.2	FALSE	9.600000000000001	1113
2018	101128	Emmanuel	5.4	6.8	TRUE	12.2	1114
2018	101129	Fitzwilliam	5.1	4.7	FALSE	9.8	1115
2018	101130	Fitzwilliam	4.4	4	TRUE	8.4	1116
2018	101131	Fitzwilliam	4.6	5.9	FALSE	10.5	1117
2018	101132	Fitzwilliam	5.6	6.2	TRUE	11.8	1118
2018	101133	Fitzwilliam	5.4	5.6	FALSE	11	1119
2018	101134	Fitzwilliam	4.4	4.2	FALSE	8.600000000000001	1120
2018	101135	Fitzwilliam	4.6	5.4	FALSE	10	1121
2018	101136	Girton	4.6	6.2	TRUE	10.8	1122
2018	101137	Homerton	5.6	6.2	FALSE	11.8	1123
2018	101138	Homerton	4.1	4.7	FALSE	8.8	1124
2018	101139	Jesus	5.4	6.2	FALSE	11.600000000000001	1125
2018	101140	Jesus	5.9	6.5	TRUE	12.4	1126
2018	101141	Jesus	4.9	4.9	FALSE	9.8	1127
2018	101142	Jesus	7	7.2	TRUE	14.2	1128
2018	101143	Gonville and Caius	5.9	6.8	TRUE	12.7	1129
2018	101144	Gonville and Caius	6.7	4.5	FALSE	11.2	1130
2018	101145	Gonville and Caius	5.1	6.2	TRUE	11.3	1131
2018	101146	Gonville and Caius	5.6	4.9	FALSE	10.5	1132
2018	101147	Gonville and Caius	4.6	4.9	FALSE	9.5	1133
2018	101148	Gonville and Caius	5.1	6.2	TRUE	11.3	1134
2018	101149	Corpus Christi	4.1	4.7	FALSE	8.8	1135
2018	101150	King's	6.4	4.5	FALSE	10.9	1136
2018	101151	King's	4.4	5.2	TRUE	9.600000000000001	1137
2018	101152	King's	4.4	3.5	FALSE	7.9	1138
2018	101153	Magdalene	5.9	4.5	FALSE	10.4	1139
2018	101154	Newnham	4.6	4.7	FALSE	9.3	1140
2018	101155	Newnham	5.1	3.7	FALSE	8.8	1141
2018	101156	Newnham	5.4	4	FALSE	9.4	1142
2018	101157	Newnham	4.1	3.2	FALSE	7.3	1143
2018	101158	Murray Edwards	5.6	5.4	FALSE	11	1144
2018	101159	Pembroke	5.9	6.5	TRUE	12.4	1145
2018	101160	Pembroke	4.6	3.5	FALSE	8.1	1146
2018	101161	Queens'	3.4	4.5	FALSE	7.9	1147
2018	101162	Queens'	4.6	4.9	FALSE	9.5	1148
2018	101163	Queens'	6.1	5.6	TRUE	11.7	1149
2018	101164	Robinson	5.1	5.6	FALSE	10.7	1150
2018	101165	St Catharine's	5.4	5.2	FALSE	10.600000000000001	1151
2018	101166	St Catharine's	4.1	7.2	FALSE	11.3	1152
2018	101167	St Catharine's	1.9	3.7	FALSE	5.6	1153
2018	101168	St Catharine's	1.5	3.7	FALSE	5.2	1154
2018	101169	St Catharine's	5.9	4.9	FALSE	10.8	1155
2018	101170	St Catharine's	6.1	6.5	TRUE	12.6	1156
2018	101171	St Catharine's	4.6	4.5	FALSE	9.1	1157
2018	101172	Peterhouse	4.6	3.7	FALSE	8.3	1158
2018	101173	Peterhouse	3.1	1.9	FALSE	5	1159
2018	101174	Selwyn	5.6	4.9	FALSE	10.5	1160
2018	101175	Selwyn	4.1	5.4	TRUE	9.5	1161
2018	101176	Selwyn	6.4	6.5	TRUE	12.9	1162
2018	101177	Trinity Hall	5.1	3.5	FALSE	8.6	1163
2018	101178	Trinity Hall	6.7	6.8	TRUE	13.5	1164
2018	101179	Trinity Hall	4.9	4.7	TRUE	9.600000000000001	1165
2018	101180	Trinity Hall	5.1	5.9	TRUE	11	1166
2018	101181	Girton	4.6	5.2	FALSE	9.8	1167
2018	101182	Sidney Sussex	4.1	4.7	FALSE	8.8	1168
2018	101183	Magdalene	4.6	4	TRUE	8.6	1169
2018	101184	Christ's	7	7.2	TRUE	14.2	1170
2018	101185	Christ's	5.6	5.6	FALSE	11.2	1171
2018	101186	Christ's	5.6	6.2	FALSE	11.8	1172
2018	101187	Christ's	4.9	4	TRUE	8.9	1173
2018	101188	Christ's	5.9	4.7	FALSE	10.600000000000001	1174
2018	101189	Christ's	5.9	5.6	TRUE	11.5	1175
2018	101190	Churchill	4.1	4.5	FALSE	8.6	1176
2018	101191	Churchill	5.1	4	FALSE	9.1	1177
2018	101192	Churchill	3.9	4.9	FALSE	8.8	1178
2018	101193	Clare	4.1	5.6	TRUE	9.7	1179
2018	101194	Clare	5.4	7.2	TRUE	12.600000000000001	1180
2018	101195	Clare	4.1	4.7	FALSE	8.8	1181
2018	101196	Clare	4.6	6.5	TRUE	11.1	1182
2018	101197	Clare	5.6	4.7	TRUE	10.3	1183
2018	101198	Clare	5.6	5.9	TRUE	11.5	1184
2018	101199	Downing	6.1	5.9	FALSE	12	1185
2018	101200	Murray Edwards	4.9	4.9	TRUE	9.8	1186
2018	101201	Emmanuel	5.6	4.9	FALSE	10.5	1187
2018	101202	Christ's	4.2	5.4	FALSE	9.600000000000001	1188
2018	101203	Sidney Sussex	3.1	4.2	FALSE	7.300000000000001	1189
2018	101204	Churchill	4.4	4.2	FALSE	8.600000000000001	1190
2018	101205	Emmanuel	5.4	6.2	TRUE	11.600000000000001	1191
2018	101206	Queens'	4.6	5.6	TRUE	10.2	1192
2018	101207	Christ's	4.9	4.7	FALSE	9.600000000000001	1193
2018	101208	Christ's	5.9	6.2	TRUE	12.100000000000001	1194
2018	101209	Christ's	5.4	4.2	FALSE	9.600000000000001	1195
2018	101210	Christ's	6.1	6.5	TRUE	12.6	1196
2018	101211	Christ's	5.4	4.2	FALSE	9.600000000000001	1197
2018	101212	Christ's	6.7	6.2	TRUE	12.9	1198
2018	101213	Christ's	5.6	4.7	FALSE	10.3	1199
2018	101214	Churchill	4.6	4.7	FALSE	9.3	1200
2018	101215	Churchill	3.9	4	FALSE	7.9	1201
2018	101216	Churchill	5.1	6.2	TRUE	11.3	1202
2018	101217	Churchill	4.1	6.2	TRUE	10.3	1203
2018	101218	Churchill	5.6	4	FALSE	9.6	1204
2018	101219	Clare	4.6	4.2	FALSE	8.8	1205
2018	101220	Clare	5.4	5.9	FALSE	11.3	1206
2018	101221	Clare	4.9	4.7	FALSE	9.600000000000001	1207
2018	101222	Downing	4.9	4.7	FALSE	9.600000000000001	1208
2018	101223	Downing	4.6	4.5	FALSE	9.1	1209
2018	101224	Downing	4.4	5.9	FALSE	10.3	1210
2018	101225	Downing	4.4	4.7	FALSE	9.100000000000001	1211
2018	101226	Downing	6.1	5.9	TRUE	12	1212
2018	101227	Downing	6.7	5.9	FALSE	12.600000000000001	1213
2018	101228	Downing	2.8	3.7	FALSE	6.5	1214
2018	101229	Girton	2.9	2.9	FALSE	5.8	1215
2018	101230	Homerton	3.9	3.7	FALSE	7.6	1216
2018	101231	Homerton	4.4	4.9	FALSE	9.3	1217
2018	101232	Jesus	5.1	4.5	FALSE	9.6	1218
2018	101233	Jesus	4.9	4.5	FALSE	9.4	1219
2018	101234	Jesus	5.6	5.9	TRUE	11.5	1220
2018	101235	Jesus	6.1	7.7	TRUE	13.8	1221
